conceptRename?,oldName,newName,coRename,commitdate,commit,type,file,line
TRUE,ExtensionsCompartmentContainer,ExtensionPointsCompartmentContainer,-1,2009-10-01 06:13:34+00:00,6109646df14226636f7d2882745e51b91a09aa51,Class,src/argouml-app/src/org/argouml/uml/diagram/ExtensionsCompartmentContainer.java,27
FALSE,compartmentSeperator,compartmentSeparator,-1,2009-10-01 06:13:34+00:00,6109646df14226636f7d2882745e51b91a09aa51,Attribute,src/argouml-app/src/org/argouml/uml/diagram/ui/FigEditableCompartment.java,64
FALSE,isExtensionPointVisible,isExtensionPointsVisible,0,2009-10-01 06:13:34+00:00,6109646df14226636f7d2882745e51b91a09aa51,Method,src/argouml-app/src/org/argouml/uml/diagram/use_case/ui/FigUseCase.java,368
FALSE,l,listeners,-1,2009-10-01 06:13:34+00:00,6109646df14226636f7d2882745e51b91a09aa51,Variable,src/argouml-app/src/org/argouml/uml/diagram/use_case/ui/FigUseCase.java,1042
TRUE,epVec,extensionPointsFigCompartment,-1,2009-10-01 06:13:34+00:00,6109646df14226636f7d2882745e51b91a09aa51,Attribute,src/argouml-app/src/org/argouml/uml/diagram/use_case/ui/FigUseCase.java,159
FALSE,isExtensionPointVisible,isExtensionPointsVisible,0,2009-10-01 06:13:34+00:00,6109646df14226636f7d2882745e51b91a09aa51,Method,src/argouml-app/src/org/argouml/uml/diagram/ExtensionsCompartmentContainer.java,35
TRUE,fw,fh,-1,2009-09-22 08:39:41+00:00,2de513ee526cf6c8f8ce6836921bbba2a89d46a5,Variable,src/argouml-app/src/org/argouml/uml/diagram/ui/FigCompartment.java,121
FALSE,FigSeperator,FigSeparator,-1,2009-09-22 08:39:41+00:00,2de513ee526cf6c8f8ce6836921bbba2a89d46a5,Class,src/argouml-app/src/org/argouml/uml/diagram/ui/FigEditableCompartment.java,403
TRUE,diagramElementSettings,diagramEdgeSettings,-1,2009-09-15 11:45:37+00:00,e8ef7a79b907849c540923c9612dd8943bc25303,Parameter,src/argouml-app/src/org/argouml/uml/diagram/ui/FigAssociation.java,115
TRUE,operationsFig,operationsFigCompartment,-1,2009-09-15 06:24:03+00:00,7503d3b204bcd089c5e16fe9048364369afb9372,Attribute,src/argouml-app/src/org/argouml/uml/diagram/static_structure/ui/FigClassifierBox.java,69
TRUE,h,newH,0,2009-09-15 06:24:03+00:00,7503d3b204bcd089c5e16fe9048364369afb9372,Variable,src/argouml-app/src/org/argouml/uml/diagram/static_structure/ui/FigClassifierBoxWithAttributes.java,277
TRUE,w,newW,1,2009-09-15 06:24:03+00:00,7503d3b204bcd089c5e16fe9048364369afb9372,Variable,src/argouml-app/src/org/argouml/uml/diagram/static_structure/ui/FigDataType.java,237
TRUE,h,newH,0,2009-09-15 06:24:03+00:00,7503d3b204bcd089c5e16fe9048364369afb9372,Variable,src/argouml-app/src/org/argouml/uml/diagram/static_structure/ui/FigDataType.java,238
TRUE,w,newW,1,2009-09-15 06:24:03+00:00,7503d3b204bcd089c5e16fe9048364369afb9372,Variable,src/argouml-app/src/org/argouml/uml/diagram/static_structure/ui/FigInterface.java,217
TRUE,h,newH,0,2009-09-15 06:24:03+00:00,7503d3b204bcd089c5e16fe9048364369afb9372,Variable,src/argouml-app/src/org/argouml/uml/diagram/static_structure/ui/FigInterface.java,218
TRUE,w,newW,1,2009-09-15 06:24:03+00:00,7503d3b204bcd089c5e16fe9048364369afb9372,Variable,src/argouml-app/src/org/argouml/uml/diagram/static_structure/ui/FigStereotypeDeclaration.java,181
TRUE,owner,associationRole,0,2009-08-31 21:42:02+00:00,477320c33dbfa19e1f64c9ebbd049af26864b258,Parameter,src/argouml-app/src/org/argouml/uml/diagram/collaboration/ui/FigAssociationRole.java,56
TRUE,owner,association,0,2009-08-31 21:42:02+00:00,477320c33dbfa19e1f64c9ebbd049af26864b258,Parameter,src/argouml-app/src/org/argouml/uml/diagram/ui/FigAssociation.java,87
TRUE,element,associationClass,-1,2009-08-31 21:42:02+00:00,477320c33dbfa19e1f64c9ebbd049af26864b258,Parameter,src/argouml-app/src/org/argouml/uml/diagram/ui/FigAssociationClass.java,77
FALSE,modelelement,modelElement,-1,2009-08-18 20:44:59+00:00,6f67655e2dbb2b03563d99a7554391bed4a99711,Parameter,src/argouml-core-model-euml/src/org/argouml/model/euml/ModelEventPumpEUMLImpl.java,178
TRUE,JavaFormatingStrategy,FormatingStrategyUML,-1,2009-08-16 17:06:52+00:00,1808d8ea976257a1b8f765c1d9e36e10ee955efa,Class,src/argouml-app/src/org/argouml/profile/internal/JavaFormatingStrategy.java,32
TRUE,droppedObject,modelElement,0,2009-08-10 21:33:05+00:00,07757c138dda265a7aee3d1e4526be332fba2dc3,Parameter,src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/UMLSequenceDiagram.java,277
TRUE,drop,createDiagramElement,0,2009-08-10 21:33:05+00:00,07757c138dda265a7aee3d1e4526be332fba2dc3,Method,src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/UMLSequenceDiagram.java,276
TRUE,droppedObject,modelElement,0,2009-08-10 21:33:00+00:00,2a42e7a4d2668ba8ab61ea01147debd030d758f5,Parameter,src/argouml-app/src/org/argouml/uml/diagram/activity/ui/UMLActivityDiagram.java,804
TRUE,drop,createDiagramElement,0,2009-08-10 21:33:00+00:00,2a42e7a4d2668ba8ab61ea01147debd030d758f5,Method,src/argouml-app/src/org/argouml/uml/diagram/activity/ui/UMLActivityDiagram.java,803
TRUE,droppedObject,modelElement,0,2009-08-10 21:33:00+00:00,2a42e7a4d2668ba8ab61ea01147debd030d758f5,Parameter,src/argouml-app/src/org/argouml/uml/diagram/deployment/ui/UMLDeploymentDiagram.java,564
TRUE,drop,createDiagramElement,0,2009-08-10 21:33:00+00:00,2a42e7a4d2668ba8ab61ea01147debd030d758f5,Method,src/argouml-app/src/org/argouml/uml/diagram/deployment/ui/UMLDeploymentDiagram.java,563
TRUE,droppedObject,modelElement,0,2009-08-10 21:33:00+00:00,2a42e7a4d2668ba8ab61ea01147debd030d758f5,Parameter,src/argouml-app/src/org/argouml/uml/diagram/static_structure/ui/UMLClassDiagram.java,657
TRUE,drop,createDiagramElement,0,2009-08-10 21:33:00+00:00,2a42e7a4d2668ba8ab61ea01147debd030d758f5,Method,src/argouml-app/src/org/argouml/uml/diagram/static_structure/ui/UMLClassDiagram.java,656
TRUE,droppedObject,modelElement,0,2009-08-10 21:33:00+00:00,2a42e7a4d2668ba8ab61ea01147debd030d758f5,Parameter,src/argouml-app/src/org/argouml/uml/diagram/use_case/ui/UMLUseCaseDiagram.java,475
TRUE,droppedObject,modelElement,0,2009-08-10 21:32:37+00:00,12a3d861f3f1236ffa52800ebd086357e0ec653b,Parameter,src/argouml-core-diagrams-uml2/src/org/argouml/diagram/uml2/UMLStructureDiagram2.java,82
TRUE,drop,createDiagramElement,0,2009-08-10 21:32:37+00:00,12a3d861f3f1236ffa52800ebd086357e0ec653b,Method,src/argouml-core-diagrams-uml2/src/org/argouml/diagram/uml2/UMLStructureDiagram2.java,81
FALSE,StructureDiagramModule,StructureDiagram2Module,-1,2009-08-02 20:39:34+00:00,7bd599c7e584fa186a27f8c5059445078c13dfdd,Class,src/argouml-core-diagrams-structure2/src/org/argouml/structure2/StructureDiagramModule.java,29
FALSE,ClassDiagramModule,ClassDiagram2Module,0,2009-08-01 19:28:32+00:00,d16cdc4b7095edf8cd2da7f4ada6dcbc827b74a0,Class,src/argouml-core-diagrams-class2/src/org/argouml/class2/ClassDiagramModule.java,35
FALSE,ClassDiagramPropPanelFactory,ClassDiagram2PropPanelFactory,0,2009-08-01 19:28:32+00:00,d16cdc4b7095edf8cd2da7f4ada6dcbc827b74a0,Class,src/argouml-core-diagrams-class2/src/org/argouml/class2/ClassDiagramPropPanelFactory.java,33
FALSE,ClassDiagramFactory,ClassDiagram2Factory,0,2009-08-01 19:28:32+00:00,d16cdc4b7095edf8cd2da7f4ada6dcbc827b74a0,Class,src/argouml-core-diagrams-class2/src/org/argouml/class2/diagram/ClassDiagramFactory.java,34
FALSE,ClassDiagramRenderer,ClassDiagram2Renderer,0,2009-08-01 19:28:32+00:00,d16cdc4b7095edf8cd2da7f4ada6dcbc827b74a0,Class,src/argouml-core-diagrams-class2/src/org/argouml/class2/diagram/ClassDiagramRenderer.java,57
FALSE,FigClass,FigClass2,0,2009-08-01 19:28:32+00:00,d16cdc4b7095edf8cd2da7f4ada6dcbc827b74a0,Class,src/argouml-core-diagrams-class2/src/org/argouml/class2/diagram/FigClass.java,40
FALSE,FigComment,FigComment2,0,2009-08-01 19:28:32+00:00,d16cdc4b7095edf8cd2da7f4ada6dcbc827b74a0,Class,src/argouml-core-diagrams-class2/src/org/argouml/class2/diagram/FigComment.java,65
FALSE,FigDataType,FigDataType2,0,2009-08-01 19:28:32+00:00,d16cdc4b7095edf8cd2da7f4ada6dcbc827b74a0,Class,src/argouml-core-diagrams-class2/src/org/argouml/class2/diagram/FigDataType.java,39
FALSE,FigEdgeNote,FigEdgeNote2,0,2009-08-01 19:28:32+00:00,d16cdc4b7095edf8cd2da7f4ada6dcbc827b74a0,Class,src/argouml-core-diagrams-class2/src/org/argouml/class2/diagram/FigEdgeNote.java,46
FALSE,FigEnumeration,FigEnumeration2,0,2009-08-01 19:28:32+00:00,d16cdc4b7095edf8cd2da7f4ada6dcbc827b74a0,Class,src/argouml-core-diagrams-class2/src/org/argouml/class2/diagram/FigEnumeration.java,45
FALSE,FigException,FigException2,0,2009-08-01 19:28:32+00:00,d16cdc4b7095edf8cd2da7f4ada6dcbc827b74a0,Class,src/argouml-core-diagrams-class2/src/org/argouml/class2/diagram/FigException.java,32
FALSE,FigInterface,FigInterface2,0,2009-08-01 19:28:32+00:00,d16cdc4b7095edf8cd2da7f4ada6dcbc827b74a0,Class,src/argouml-core-diagrams-class2/src/org/argouml/class2/diagram/FigInterface.java,41
FALSE,FigModel,FigModel2,0,2009-08-01 19:28:32+00:00,d16cdc4b7095edf8cd2da7f4ada6dcbc827b74a0,Class,src/argouml-core-diagrams-class2/src/org/argouml/class2/diagram/FigModel.java,33
FALSE,FigPackage,FigPackage2,0,2009-08-01 19:28:32+00:00,d16cdc4b7095edf8cd2da7f4ada6dcbc827b74a0,Class,src/argouml-core-diagrams-class2/src/org/argouml/class2/diagram/FigPackage.java,67
FALSE,FigSignal,FigSignal2,0,2009-08-01 19:28:32+00:00,d16cdc4b7095edf8cd2da7f4ada6dcbc827b74a0,Class,src/argouml-core-diagrams-class2/src/org/argouml/class2/diagram/FigSignal.java,38
FALSE,FigStereotypeDeclaration,FigStereotypeDeclaration2,0,2009-08-01 19:28:32+00:00,d16cdc4b7095edf8cd2da7f4ada6dcbc827b74a0,Class,src/argouml-core-diagrams-class2/src/org/argouml/class2/diagram/FigStereotypeDeclaration.java,50
FALSE,FigSubsystem,FigSubsystem2,0,2009-08-01 19:28:32+00:00,d16cdc4b7095edf8cd2da7f4ada6dcbc827b74a0,Class,src/argouml-core-diagrams-class2/src/org/argouml/class2/diagram/FigSubsystem.java,33
FALSE,UMLClassDiagram,UMLClassDiagram2,0,2009-08-01 19:28:32+00:00,d16cdc4b7095edf8cd2da7f4ada6dcbc827b74a0,Class,src/argouml-core-diagrams-class2/src/org/argouml/class2/diagram/UMLClassDiagram.java,57
TRUE,SequenceDiagramModule,ClassDiagramModule,-1,2009-07-30 15:04:24+00:00,42b51b9d0991a7d745686b3559f113f1652b2593,Class,src/argouml-core-diagrams-class2/src/org/argouml/class2/ClassDiagramModule.java,29
TRUE,getStereotypeFig,createStereotypeFig,-1,2009-07-26 14:41:42+00:00,b549c6d0268a596f5ab281141e5a54522a369555,Method,src/argouml-app/src/org/argouml/uml/diagram/activity/ui/FigPool.java,77
TRUE,ProjectSettingsTabProfile,buildDialog,-1,2009-04-13 18:44:21+00:00,70e62584d067f93f5351ea2d1d89ae7c2b94a16d,Method,src/argouml-app/src/org/argouml/ui/ProjectSettingsTabProfile.java,95
TRUE,fileChooser,chooser,-1,2009-04-13 18:44:21+00:00,70e62584d067f93f5351ea2d1d89ae7c2b94a16d,Variable,src/argouml-app/src/org/argouml/ui/ProjectSettingsTabProfile.java,312
TRUE,SettingsTabAppearance,buildPanel,0,2009-04-13 18:44:21+00:00,70e62584d067f93f5351ea2d1d89ae7c2b94a16d,Method,src/argouml-app/src/org/argouml/ui/SettingsTabAppearance.java,67
TRUE,SettingsTabPreferences,buildPanel,0,2009-04-13 18:44:21+00:00,70e62584d067f93f5351ea2d1d89ae7c2b94a16d,Method,src/argouml-app/src/org/argouml/ui/SettingsTabPreferences.java,53
TRUE,SettingsTabProfile,buildPanel,0,2009-04-13 18:44:21+00:00,70e62584d067f93f5351ea2d1d89ae7c2b94a16d,Method,src/argouml-app/src/org/argouml/ui/SettingsTabProfile.java,104
TRUE,SettingsTabUser,buildPanel,0,2009-04-13 18:44:21+00:00,70e62584d067f93f5351ea2d1d89ae7c2b94a16d,Method,src/argouml-app/src/org/argouml/ui/SettingsTabUser.java,67
TRUE,jframe,frame,0,2009-04-13 18:10:48+00:00,b491b482466eded71040670970ce0010eaea52df,Variable,src/argouml-app/src/org/argouml/ui/cmd/ActionAboutArgoUML.java,55
TRUE,jFrame,frame,0,2009-04-13 18:10:48+00:00,b491b482466eded71040670970ce0010eaea52df,Variable,src/argouml-app/src/org/argouml/ui/cmd/ActionSystemInfo.java,59
TRUE,getModel,getInnerContainingModel,0,2009-04-11 19:57:41+00:00,16f7c4339eb23a759ef3d63b1324dc41dbe6eabd,Method,src/argouml-core-model-euml/src/org/argouml/model/euml/FacadeEUMLImpl.java,825
TRUE,getModel,getInnerContainingModel,0,2009-04-11 19:57:41+00:00,16f7c4339eb23a759ef3d63b1324dc41dbe6eabd,Method,src/argouml-core-model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java,2010
TRUE,getModel,getInnerContainingModel,0,2009-04-11 19:57:41+00:00,16f7c4339eb23a759ef3d63b1324dc41dbe6eabd,Method,src/argouml-core-model/src/org/argouml/model/Facade.java,1853
FALSE,p,profile,0,2009-04-08 13:26:24+00:00,7ee1dc155d7a069e5fc7ebb246d2345247f41a42,Variable,src/argouml-app/src/org/argouml/ui/ProjectSettingsTabProfile.java,355
FALSE,p,profile,0,2009-04-08 13:26:24+00:00,7ee1dc155d7a069e5fc7ebb246d2345247f41a42,Variable,src/argouml-app/src/org/argouml/ui/ProjectSettingsTabProfile.java,371
TRUE,fireDiagramAppearanceEvent,notifyOfChangedSettings,-1,2009-04-08 13:26:24+00:00,7ee1dc155d7a069e5fc7ebb246d2345247f41a42,Method,src/argouml-app/src/org/argouml/kernel/ProjectSettings.java,1099
TRUE,select,selectMenu,-1,2009-04-07 23:56:42+00:00,e55867af5e6a2fe679501f60309fde3ae500ab68,Variable,src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/PopupMenuNewEvent.java,72
TRUE,model,factory,-1,2009-04-07 23:56:42+00:00,e55867af5e6a2fe679501f60309fde3ae500ab68,Variable,src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/SwingUIFactory.java,229
TRUE,javaProfile,metaProfile,-1,2009-04-07 09:28:32+00:00,6755923fb437ec33cf95ba30500460b2f79c3237,Variable,src/argouml-app/tests/org/argouml/kernel/TestProjectWithProfiles.java,141
TRUE,javaProfile,gpProfile,-1,2009-04-06 17:27:32+00:00,a0a8370ae147231bf5ecd8ffa8a29c6c2bbc48e7,Variable,src/argouml-app/tests/org/argouml/profile/internal/TestProfileManagerImpl.java,76
TRUE,PROFILE_FILE,PROFILE_UML14_FILE,-1,2009-04-06 17:25:35+00:00,d6e6685327957d3c8d7fc52ee364a5bebe7e89c4,Attribute,src/argouml-app/src/org/argouml/profile/internal/ProfileUML.java,86
TRUE,text,name,-1,2009-04-05 09:02:29+00:00,c166555149f1d31b7eeb5e8c9c2edd3c2b0c3e1e,Parameter,src/argouml-app/src/org/argouml/uml/ui/foundation/core/PropPanelTemplateParameter.java,43
TRUE,d,param,-1,2009-04-05 09:02:29+00:00,c166555149f1d31b7eeb5e8c9c2edd3c2b0c3e1e,Variable,src/argouml-core-model-mdr/src/org/argouml/model/mdr/UmlFactoryMDRImpl.java,592
TRUE,t,templateParam,-1,2009-04-05 09:02:29+00:00,c166555149f1d31b7eeb5e8c9c2edd3c2b0c3e1e,Variable,src/argouml-core-model-mdr/src/org/argouml/model/mdr/UmlFactoryMDRImpl.java,591
TRUE,model,factory,-1,2009-04-01 23:26:50+00:00,8016ddf8c52b824c7fc4eea57b6af0015b6c8851,Variable,src/argouml-core-umlpropertypanels/src/org/argouml/core/propertypanels/ui/SwingUIFactory.java,389
TRUE,result,anchor,-1,2009-03-04 20:19:03+00:00,f47b96be51f8e9fbdf787f14fb6158bf9a223a6f,Parameter,src/argouml-app/src/org/argouml/uml/diagram/ui/PathItemPlacement.java,585
TRUE,scaleFactor,increment,-1,2009-03-04 20:19:03+00:00,f47b96be51f8e9fbdf787f14fb6158bf9a223a6f,Variable,src/argouml-app/src/org/argouml/uml/diagram/ui/PathItemPlacement.java,275
TRUE,m,expressionModel,-1,2009-02-19 18:06:20+00:00,e4f0dd8598c5d6ecb0cdbe9b3f1eb9a7b125ec5d,Parameter,src/argouml-app/src/org/argouml/uml/ui/UMLExpressionLanguageField.java,50
FALSE,n,notify,-1,2009-02-19 18:06:20+00:00,e4f0dd8598c5d6ecb0cdbe9b3f1eb9a7b125ec5d,Parameter,src/argouml-app/src/org/argouml/uml/ui/UMLExpressionLanguageField.java,50
TRUE,getCompleteMessages,getFigMessages,-1,2009-02-15 16:45:06+00:00,3f65742379e8d66f1eea4bd7923d653e27568035,Method,src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/FigClassifierRole.java,333
TRUE,compositeState,umlCompositeState,-1,2009-02-11 19:14:24+00:00,5df0627b9d9c549c1b6992e4a0f0dbc6ea2936d7,Variable,src/argouml-app/src/org/argouml/uml/diagram/ui/ActionAddConcurrentRegion.java,114
FALSE,currentAct,currentActivation,-1,2009-02-05 22:25:25+00:00,019575e0441f904cca65bf4d4ee31afc702b5a3a,Variable,src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/FigLifeLine.java,117
TRUE,curW,width,-1,2009-02-02 23:10:55+00:00,67a824f8f6a6248a24832eae9e306a8d7333476e,Variable,src/argouml-app/src/org/argouml/uml/diagram/static_structure/layout/ClassdiagramLayouter.java,450
TRUE,getSortedIterator,iterator,-1,2009-02-02 23:10:55+00:00,67a824f8f6a6248a24832eae9e306a8d7333476e,Method,src/argouml-app/src/org/argouml/uml/diagram/static_structure/layout/ClassdiagramLayouter.java,184
TRUE,topPanel,panel,-1,2009-02-02 20:44:21+00:00,ab7affd37dec2619f341a71ea5b76976bc701b2b,Variable,src/argouml-app/src/org/argouml/uml/reveng/ui/ImportStatusScreen.java,78
TRUE,o1,oldOwner,-1,2009-01-28 19:26:20+00:00,e02656477135b25d455bf6df86491175412a8437,Parameter,src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/FigMessage.java,337
TRUE,o2,newOwner,-1,2009-01-28 19:26:20+00:00,e02656477135b25d455bf6df86491175412a8437,Parameter,src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/FigMessage.java,337
TRUE,pve,event,-1,2009-01-28 02:26:53+00:00,d4b04535ec885d5d6f1303789669641ba0812520,Parameter,src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/FigMessage.java,326
TRUE,propertyChange,updateLayout,-1,2009-01-28 02:26:53+00:00,d4b04535ec885d5d6f1303789669641ba0812520,Method,src/argouml-core-diagrams-sequence2/src/org/argouml/sequence2/diagram/FigMessage.java,321
FALSE,coll,collaboration,-1,2009-01-26 07:34:23+00:00,574d283a03db49ccf55af91ed7b87c7d9605ee69,Variable,src/argouml-app/tests/org/argouml/notation/providers/uml/TestMessageNotationUml.java,522
FALSE,inter,interaction,-1,2009-01-26 07:34:23+00:00,574d283a03db49ccf55af91ed7b87c7d9605ee69,Variable,src/argouml-app/tests/org/argouml/notation/providers/uml/TestMessageNotationUml.java,523
TRUE,edgePort,port,-1,2009-01-25 20:23:28+00:00,c9fcebe7b29188a6d757553bde9106666f58b30c,Variable,src/argouml-app/src/org/argouml/uml/diagram/ui/FigEdgeAssociationClass.java,106
TRUE,br,profileIdentifier,-1,2009-01-23 21:11:04+00:00,cff938ec1cc57c0b6486035311f65af959076ec0,Parameter,src/argouml-app/src/org/argouml/persistence/ProfileConfigurationFilePersister.java,126
TRUE,handlePluginProfile,lookupProfile,-1,2009-01-23 21:11:04+00:00,cff938ec1cc57c0b6486035311f65af959076ec0,Method,src/argouml-app/src/org/argouml/persistence/ProfileConfigurationFilePersister.java,126
FALSE,c,classifiers,-1,2009-01-19 16:04:54+00:00,8baaa2a1f2a91e2a6e875b9e8b1d79c17c699b26,Parameter,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,1610
TRUE,a,callAction,-1,2009-01-19 16:04:54+00:00,8baaa2a1f2a91e2a6e875b9e8b1d79c17c699b26,Variable,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,875
TRUE,e,newActionExpression,-1,2009-01-19 16:04:54+00:00,8baaa2a1f2a91e2a6e875b9e8b1d79c17c699b26,Variable,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,1121
FALSE,ops,operations,-1,2009-01-19 16:04:54+00:00,8baaa2a1f2a91e2a6e875b9e8b1d79c17c699b26,Variable,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,1611
TRUE,mname,activatorIntNo,-1,2009-01-19 07:31:03+00:00,23a37b17bc3183dcfd74d465bab451395eecf10b,Variable,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,293
TRUE,act,umlActivator,-1,2009-01-19 07:31:03+00:00,23a37b17bc3183dcfd74d465bab451395eecf10b,Variable,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,294
TRUE,message,umlMessage,0,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Parameter,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,132
TRUE,modelElement,umlMessage,-1,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Parameter,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,262
TRUE,mes,umlMessage,0,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Parameter,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,403
TRUE,message,umlMessage,0,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Parameter,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,1549
TRUE,mes,umlMessage,0,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Parameter,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,403
TRUE,mes,umlMessage,0,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Parameter,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,403
TRUE,mes,umlMessage,0,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Parameter,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,403
TRUE,mes,umlMessage,0,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Parameter,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,403
TRUE,arg,umlArgument,-1,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Variable,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,856
FALSE,i,ii,-1,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Variable,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,421
TRUE,e,umlExpression,-1,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Variable,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,870
TRUE,mes,umlMessage,0,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Parameter,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,403
TRUE,mes,umlMessage,0,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Parameter,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,403
TRUE,mes,umlMessage,0,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Parameter,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,403
TRUE,mes,umlMessage,0,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Parameter,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,403
TRUE,mes,umlMessage,0,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Parameter,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,403
TRUE,m,umlMessage,0,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Parameter,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,288
TRUE,pre,umlPredecessor,-1,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Parameter,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,289
TRUE,m,umlAction,-1,2009-01-18 21:20:42+00:00,f797cafaf5d97895f501da8fb9c00b43516f0773,Parameter,src/argouml-app/src/org/argouml/notation/providers/uml/NotationUtilityUml.java,1274
TRUE,figedgenote,figinterface,-1,2009-01-17 22:06:52+00:00,6e1480ac0327e78d59d4dd688d5d36fd4565f03f,Variable,src/argouml-app/tests/org/argouml/cognitive/TestItemUID.java,199
TRUE,modelElement,umlMessage,-1,2009-01-15 21:36:00+00:00,21b5a033c3971f7d43b573ad94a4da81e883d675,Parameter,src/argouml-app/src/org/argouml/notation/providers/MessageNotation.java,58
FALSE,angle,angl,-1,2009-01-14 20:33:14+00:00,8d38c26bdbb540688c991aa28cb1329f1666b842,Variable,src/argouml-app/src/org/argouml/uml/diagram/ui/PathItemPlacement.java,394
TRUE,modelElement,umlMessage,-1,2009-01-09 12:23:56+00:00,18a7ba2901456c447261954bc0fb78e109a93f2b,Parameter,src/argouml-app/src/org/argouml/notation/providers/uml/MessageNotationUml.java,106
TRUE,pre,umlPredecessors,-1,2009-01-09 12:23:56+00:00,18a7ba2901456c447261954bc0fb78e109a93f2b,Variable,src/argouml-app/src/org/argouml/notation/providers/uml/MessageNotationUml.java,108
TRUE,rt,umlActivator,-1,2009-01-09 12:23:56+00:00,18a7ba2901456c447261954bc0fb78e109a93f2b,Variable,src/argouml-app/src/org/argouml/notation/providers/uml/MessageNotationUml.java,110
TRUE,act,umlAction,-1,2009-01-09 12:23:56+00:00,18a7ba2901456c447261954bc0fb78e109a93f2b,Variable,src/argouml-app/src/org/argouml/notation/providers/uml/MessageNotationUml.java,109
TRUE,v,candidates,-1,2009-01-05 12:08:36+00:00,410db34e7a674f2b9981d789b4a0a1c3af9ea1f2,Variable,src/argouml-app/src/org/argouml/notation/providers/uml/AbstractMessageNotationUml.java,1045
